==3960== Profiling application: python maskrcnn_test.py
==3960== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
30.4969s  1.0560us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<int>, thrust::device_ptr<int>) [13415]
30.4969s  14.145us              (1 1 1)       (256 1 1)       128  33.063KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>**, bool=0, int, int) [13434]
30.4969s     960ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [13447]
30.4969s     864ns              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [13462]
30.4969s  1.0880us              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_1_kernel0 [13473]
30.4969s     992ns              (1 1 1)      (1024 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_1_kernel1 [13475]
30.4969s  1.1840us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_38_kernel0 [13480]
30.4969s     768ns                    -               -         -         -         -        8B  9.9341MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.4969s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.4970s     704ns                    -               -         -         -         -        8B  10.837MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.4970s  5.2160us            (176 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_strided_slice_1_kernel0 [13491]
30.4970s  1.0880us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_kernel0 [13498]
30.4970s  1.3440us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_less_kernel0 [13501]
30.4970s     768ns                    -               -         -         -         -        1B  1.2418MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.4970s  1.3120us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_add_17_kernel0 [13508]
30.4971s  1.3760us              (1 1 1)         (4 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_7_kernel0 [13513]
30.4971s  1.1200us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_8_kernel0 [13518]
30.4971s  1.0240us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_kernel0 [13523]
30.4971s  1.2480us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_concatenate_kernel0 [13528]
30.4971s  2.4640us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [13533]
30.4971s  5.4720us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_9_kernel0 [13538]
30.4971s  5.3440us              (2 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_expand_dims_repeat_repeat_kernel0 [13543]
30.4971s  1.2480us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_10_kernel0 [13548]
30.4972s  1.0250us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_full_1_kernel0 [13553]
30.4972s  1.3120us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_add_concatenate_kernel0 [13558]
30.4972s  2.4320us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [13563]
30.4972s  1.1200us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_11_kernel0 [13568]
30.4972s  1.2480us              (1 1 1)         (1 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_12_kernel0 [13573]
30.4972s  1.0880us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_add_concatenate_kernel0 [13578]
30.4972s  2.3360us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_max_5_kernel0 [13583]
30.4972s  1.2480us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_expand_dims_concatenate_kernel0 [13588]
30.4972s     800ns                    -               -         -         -         -  3.5156KB  4.1910GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.4973s     768ns                    -               -         -         -         -       16B  19.868MB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.4973s  11.424us              (1 1 1)       (512 1 1)        28        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_dyn_image_resize_kernel0 [13597]
30.4973s  5.3120us              (1 1 1)       (512 1 1)        24        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_13_kernel0 [13602]
30.4973s  1.6960us              (1 1 1)       (512 1 1)        15        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_take_14_kernel0 [13607]
30.4973s  1.1520us              (1 1 1)         (2 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_shape_of_1_kernel0 [13612]
30.4973s  1.5040us              (1 1 1)         (2 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_cast_concatenate_cast_like_less_cast_like_add_where_kernel0 [13617]
30.4973s  1.3120us              (1 1 1)         (2 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_38_kernel0 [13622]
30.4974s  1.1840us              (1 1 1)         (2 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_expand_dims_add_concatenate_kernel0 [13627]
30.4974s  2.5920us              (1 1 1)      (1024 1 1)        16  8.0000KB        0B         -           -           -           -  GeForce GTX 107         1         7  fused_min_7_kernel0 [13632]
30.4974s  1.2160us              (1 1 1)         (1 1 1)        10        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_subtract_expand_dims_kernel0 [13637]
30.4974s     992ns              (1 1 1)       (256 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  _ZN6thrust8cuda_cub4core13_kernel_agentINS0_14__parallel_for16ParallelForAgentINS0_11__transform17unary_transform_fINS_10device_ptrIiEES8_NS5_14no_stencil_tagEZN3tvm7contrib25thrust_stable_sort_by_keyIilEEvP8DLTensorSE_SE_SE_bEUliE_NS5_21always_true_predicateEEElEESH_lEEvT0_T1_ [13648]
30.4974s  1.1840us              (1 1 1)       (256 1 1)        12        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<long>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<long>, thrust::device_ptr<long>) [13663]
