==7087== NVPROF is profiling process 7087, command: python maskrcnn_test.py
==7087== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torch/tensor.py:593: RuntimeWarning: Iterating over a tensor might cause the trace to be incorrect. Passing a tensor of different shape won't change the number of iterations executed (and might lead to errors or silently give incorrect results).
  'incorrect results).', category=RuntimeWarning)
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torch/nn/functional.py:3123: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  dtype=torch.float32)).float())) for i in range(dim)]
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/anchor_utils.py:147: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  torch.tensor(image_size[1] // g[1], dtype=torch.int64, device=device)] for g in grid_sizes]
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/ops/boxes.py:128: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  boxes_x = torch.min(boxes_x, torch.tensor(width, dtype=boxes.dtype, device=boxes.device))
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/ops/boxes.py:130: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  boxes_y = torch.min(boxes_y, torch.tensor(height, dtype=boxes.dtype, device=boxes.device))
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/transform.py:271: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  for s, s_orig in zip(new_size, original_size)
/home/masa/anaconda3/envs/torch-1.7/lib/python3.7/site-packages/torchvision/models/detection/roi_heads.py:372: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  return torch.tensor(M + 2 * padding).to(torch.float32) / torch.tensor(M).to(torch.float32)
File test_street_small.jpg exists, skip.
==7087== Profiling application: python maskrcnn_test.py
==7087== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
2.33137s  220.44us                    -               -         -         -         -  2.2500MB  9.9675GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33173s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33176s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33178s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33180s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33192s  82.046us                    -               -         -         -         -  1.0000MB  11.903GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33210s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33213s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33215s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33217s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33229s  194.33us                    -               -         -         -         -  2.0000MB  10.051GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33265s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33267s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33269s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33271s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33293s  82.270us                    -               -         -         -         -  1.0000MB  11.870GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33311s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33314s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33316s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33318s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33329s  218.08us                    -               -         -         -         -  2.2500MB  10.076GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33366s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33368s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33370s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33372s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33383s  82.462us                    -               -         -         -         -  1.0000MB  11.843GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33401s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33403s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33405s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33407s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33429s  82.206us                    -               -         -         -         -  1.0000MB  11.879GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33447s     704ns                    -               -         -         -         -  1.0000KB  1.3547GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33449s     768ns                    -               -         -         -         -  1.0000KB  1.2418GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33451s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33454s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33465s  219.61us                    -               -         -         -         -  2.2500MB  10.005GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33501s     736ns                    -               -         -         -         -  1.0000KB  1.2958GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33503s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33505s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33508s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33519s  82.238us                    -               -         -         -         -  1.0000MB  11.875GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33536s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33539s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33541s     960ns                    -               -         -         -         -  4.0000KB  3.9736GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33543s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33566s  82.494us                    -               -         -         -         -  1.0000MB  11.838GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33584s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33586s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33588s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33590s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33602s  220.09us                    -               -         -         -         -  2.2500MB  9.9834GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33638s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33640s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33642s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33644s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33657s  81.982us                    -               -         -         -         -  1.0000MB  11.912GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33675s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33678s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33680s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33682s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33703s  82.302us                    -               -         -         -         -  1.0000MB  11.866GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33721s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33723s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33726s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33728s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33739s  219.99us                    -               -         -         -         -  2.2500MB  9.9878GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33774s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33777s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33779s     928ns                    -               -         -         -         -  1.0000KB  1.0277GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33781s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33792s  82.558us                    -               -         -         -         -  1.0000MB  11.829GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33809s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33812s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33814s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33816s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33837s  82.174us                    -               -         -         -         -  1.0000MB  11.884GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33855s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33857s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33859s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33862s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33873s  217.28us                    -               -         -         -         -  2.2500MB  10.113GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33909s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33911s     640ns                    -               -         -         -         -  1.0000KB  1.4901GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33913s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33915s     672ns                    -               -         -         -         -  1.0000KB  1.4192GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33926s  82.206us                    -               -         -         -         -  1.0000MB  11.879GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33944s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33946s     960ns                    -               -         -         -         -  4.0000KB  3.9736GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33948s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33950s     928ns                    -               -         -         -         -  4.0000KB  4.1107GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33962s  192.28us                    -               -         -         -         -  2.0000MB  10.158GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33994s     768ns                    -               -         -         -         -  2.0000KB  2.4835GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33996s     736ns                    -               -         -         -         -  2.0000KB  2.5915GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.33998s     736ns                    -               -         -         -         -  2.0000KB  2.5915GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34001s     736ns                    -               -         -         -         -  2.0000KB  2.5915GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34023s  986.50us                    -               -         -         -         -  9.0000MB  8.9093GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34161s     736ns                    -               -         -         -         -  2.0000KB  2.5915GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34163s     768ns                    -               -         -         -         -  2.0000KB  2.4835GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34165s     736ns                    -               -         -         -         -  2.0000KB  2.5915GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34167s     768ns                    -               -         -         -         -  2.0000KB  2.4835GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34179s  414.01us                    -               -         -         -         -  4.0000MB  9.4352GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34240s  1.2800us                    -               -         -         -         -  8.0000KB  5.9605GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34242s  1.2800us                    -               -         -         -         -  8.0000KB  5.9605GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34244s  1.2800us                    -               -         -         -         -  8.0000KB  5.9605GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34247s  1.2480us                    -               -         -         -         -  8.0000KB  6.1133GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34270s  849.23us                    -               -         -         -         -  8.0000MB  9.1995GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34389s  1.2800us                    -               -         -         -         -  8.0000KB  5.9605GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34392s  1.2800us                    -               -         -         -         -  8.0000KB  5.9605GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34394s  1.2800us                    -               -         -         -         -  8.0000KB  5.9605GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34397s  1.3120us                    -               -         -         -         -  8.0000KB  5.8151GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34408s  409.11us                    -               -         -         -         -  4.0000MB  9.5482GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34472s     736ns                    -               -         -         -         -  2.0000KB  2.5915GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
2.34474s     768ns                    -               -         -         -         -  2.0000KB  2.4835GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
