scatter rank: 1
scatter rank: 4
scatter rank: 4
scatter rank: 1
scatter rank: 1

#OpName                       	#InvokeCount	#Duration(us): Sum/Mean/Min/Max
                    7.38%  16.101ms         4  4.0253ms  4.0085ms  4.0364ms  fused_nn_conv2d_add_nn_relu_20_kernel0
                    7.24%  15.799ms         1  15.799ms  15.799ms  15.799ms  fused_nn_conv2d_transpose_add_nn_relu_kernel0
                    6.85%  14.952ms      2287  6.5370us     640ns  7.9143ms  [CUDA memcpy DtoH]
                    5.34%  11.648ms         4  2.9121ms  2.9034ms  2.9217ms  fused_scatter_1_kernel0
                    3.84%  8.3777ms         1  8.3777ms  8.3777ms  8.3777ms  fused_nn_conv2d_add_nn_relu_16_kernel0
                    3.71%  8.0883ms         1  8.0883ms  8.0883ms  8.0883ms  fused_nn_conv2d_add_5_kernel0
                    3.25%  7.1009ms         2  3.5504ms  1.2477ms  5.8531ms  fused_dyn_full_kernel0
                    2.23%  4.8683ms         2  2.4341ms  365.28us  4.5030ms  sgemm_128x128x8_NT_vec
                    1.97%  4.2991ms         2  2.1496ms  159.58us  4.1395ms  fused_vision_non_max_suppression_kernel2
                    1.83%  3.9875ms         6  664.58us  649.76us  686.68us  fused_nn_conv2d_add_nn_relu_11_kernel0
                    1.18%  2.5824ms         1  2.5824ms  2.5824ms  2.5824ms  fused_nn_conv2d_add_7_kernel0
                    1.18%  2.5792ms         4  644.79us  638.04us  654.11us  fused_nn_conv2d_add_add_nn_relu_1_kernel0
                    1.17%  2.5534ms         6  425.56us  424.03us  428.48us  fused_nn_conv2d_add_add_nn_relu_2_kernel0
                    1.07%  2.3339ms         3  777.96us  771.74us  781.98us  fused_nn_conv2d_add_nn_relu_7_kernel0
                    1.06%  2.3203ms         1  2.3203ms  2.3203ms  2.3203ms  fused_vision_roi_align_kernel0
                    1.06%  2.3031ms         3  767.70us  764.64us  771.48us  fused_nn_conv2d_add_nn_relu_2_kernel0
                    1.03%  2.2453ms         1  2.2453ms  2.2453ms  2.2453ms  fused_nn_conv2d_add_nn_relu_17_kernel0
                    0.99%  2.1508ms         4  537.70us  23.552us  1.4499ms  fused_scatter_1_kernel1
                    0.96%  2.1010ms       128  16.413us  13.792us  21.760us  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>**, bool=0, int, int)
                    0.93%  2.0295ms         2  1.0147ms  1.0140ms  1.0155ms  fused_nn_conv2d_add_nn_relu_15_kernel0
                    0.91%  1.9817ms         5  396.33us  393.31us  398.53us  fused_nn_conv2d_add_nn_relu_10_kernel0
                    0.86%  1.8811ms         3  627.04us  626.68us  627.52us  fused_nn_conv2d_add_add_nn_relu_kernel0
                    0.74%  1.6115ms         1  1.6115ms  1.6115ms  1.6115ms  fused_nn_conv2d_add_19_kernel0
                    0.67%  1.4648ms       116  12.627us  11.327us  14.048us  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>*, cub::DeviceRadixSortPolicy<int, long, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, long, int>::Policy700, bool=0, int, long, int>**, bool=0, int, int)
                    0.65%  1.4242ms         3  474.72us  473.63us  475.81us  fused_nn_conv2d_add_add_nn_relu_3_kernel0
                    0.61%  1.3333ms        58  22.988us  18.720us  28.671us  fused_reshape_reshape_concatenate_1_kernel0
                    0.58%  1.2616ms         4  315.39us  311.55us  322.56us  fused_scatter_2_kernel0
                    0.57%  1.2479ms         5  249.57us  38.656us  1.0111ms  fused_dyn_strided_slice_7_kernel0
                    0.57%  1.2443ms         1  1.2443ms  1.2443ms  1.2443ms  fused_nn_conv2d_add_add_2_kernel0
                    0.56%  1.2228ms         1  1.2228ms  1.2228ms  1.2228ms  fused_nn_conv2d_add_3_kernel0
                    0.56%  1.2212ms        58  21.055us  20.608us  21.760us  fused_dyn_image_resize_kernel0
                    0.51%  1.1137ms         1  1.1137ms  1.1137ms  1.1137ms  fused_nn_conv2d_add_2_kernel0
                    0.51%  1.1126ms         3  370.86us  369.50us  371.65us  fused_nn_conv2d_add_nn_relu_6_kernel0
                    0.51%  1.1023ms         2  551.16us  21.568us  1.0808ms  fused_expand_dims_26_kernel0
