==245118== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version
File test_street_small.jpg exists, skip.
==245118== Profiling application: python maskrcnn_test.py
==245118== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
30.0410s  1.0870us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<int>, thrust::device_ptr<int>) [3098]
30.0410s  1.0560us              (1 1 1)       (256 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__tabulate::functor<thrust::device_ptr<int>, thrust::system::detail::generic::sequence_detail::sequence_functor<int>, long>, long>, thrust::cuda_cub::__tabulate::functor<thrust::device_ptr<int>, thrust::system::detail::generic::sequence_detail::sequence_functor<int>, long>, long>(thrust::device_ptr<int>, int) [3113]
30.0411s  19.648us              (1 1 1)       (256 1 1)       128  33.063KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>**, bool=0, int, int) [3132]
30.0411s  1.3120us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [3145]
30.0411s  1.0560us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [3160]
30.0411s  1.1840us              (1 1 1)       (512 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_argwhere_1_kernel2 [3171]
30.0411s  1.3120us              (1 1 1)       (512 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_split_squeeze_kernel0 [3176]
30.0412s  49.344us           (2181 1 1)       (512 1 1)        17        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_repeat_repeat_repeat_kernel0 [3181]
30.0413s  3.3920us              (1 1 1)       (512 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_adv_index_kernel0 [3186]
30.0414s  288.25us           (1091 1 1)      (1024 1 1)        36        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_vision_roi_align_2_kernel0 [3192]
30.0417s  2.9151ms         (1000 256 7)        (32 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_1_kernel0 [3197]
30.0446s  158.24us            (1 256 7)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_1_kernel1 [3199]
30.0447s  1.6320us              (2 1 1)       (512 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_equal_3_kernel0 [3205]
30.0447s     800ns                    -               -         -         -         -  0.9766KB  1.1642GB/s      Device    Pageable  GeForce GTX 107         1         7  [CUDA memcpy DtoH]
30.0448s  2.1120us              (1 1 1)      (1024 1 1)        20        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_argwhere_1_kernel0 [3212]
30.0448s  2.7520us              (1 1 1)       (512 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_argwhere_1_kernel1 [3214]
30.0448s  1.3120us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<thrust::device_ptr<int>, thrust::device_ptr<int>, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<int>, thrust::device_ptr<int>) [3222]
30.0448s  1.0880us              (1 1 1)       (256 1 1)        11        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__tabulate::functor<thrust::device_ptr<int>, thrust::system::detail::generic::sequence_detail::sequence_functor<int>, long>, long>, thrust::cuda_cub::__tabulate::functor<thrust::device_ptr<int>, thrust::system::detail::generic::sequence_detail::sequence_functor<int>, long>, long>(thrust::device_ptr<int>, int) [3237]
30.0448s  18.816us              (1 1 1)       (256 1 1)       128  33.063KB        0B         -           -           -           -  GeForce GTX 107         1         7  void cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>(int const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>*, cub::DeviceRadixSortPolicy<int, int, int>::Policy700 const *, cub::DeviceRadixSortSingleTileKernel<cub::DeviceRadixSortPolicy<int, int, int>::Policy700, bool=0, int, int, int>**, bool=0, int, int) [3256]
30.0448s  1.3760us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [3269]
30.0448s  1.0560us              (1 1 1)       (256 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::unary_transform_f<int*, int*, thrust::cuda_cub::__transform::no_stencil_tag, thrust::identity<int>, thrust::cuda_cub::__transform::always_true_predicate>, long>(int*, thrust::cuda_cub::__transform::no_stencil_tag) [3284]
30.0449s  1.1520us              (1 1 1)       (512 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_argwhere_1_kernel2 [3295]
30.0449s  1.0880us              (1 1 1)       (512 1 1)         9        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_split_squeeze_kernel0 [3300]
30.0450s  8.5120us            (343 1 1)       (512 1 1)        17        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_repeat_repeat_repeat_kernel0 [3305]
30.0450s  2.6880us              (1 1 1)       (512 1 1)        14        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_cast_adv_index_kernel0 [3310]
30.0450s  44.096us            (172 1 1)      (1024 1 1)        36        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_vision_roi_align_3_kernel0 [3316]
30.0452s  2.9137ms         (1000 256 7)        (32 1 1)         8        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_1_kernel0 [3321]
30.0481s  23.360us            (1 256 7)        (32 1 1)        16        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_scatter_1_kernel1 [3323]
30.0481s  508.77us          (24500 1 1)       (512 1 1)        17        0B        0B         -           -           -           -  GeForce GTX 107         1         7  fused_reshape_squeeze_kernel0 [3329]
30.0487s  5.3366ms                    -               -         -         -         -  49.000MB  8.9666GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
30.0541s  1.1520us                    -               -         -         -         -  4.0000KB  3.3114GB/s    Pageable      Device  GeForce GTX 107         1         7  [CUDA memcpy HtoD]
